,bill_id,member_id,vote_position
876,hr1965-113,L000557,Yes
877,hr1965-113,L000566,No
878,hr1965-113,L000551,Yes
879,hr1965-113,L000287,Yes
880,hr1965-113,L000563,Yes
881,hr1965-113,L000565,Yes
882,hr1965-113,L000397,Yes
883,hr1965-113,L000576,No
884,hr1965-113,L000579,Yes
885,hr1965-113,L000480,Yes
886,hr1965-113,L000491,No
887,hr1965-113,L000569,No
888,hr1965-113,L000570,Yes
889,hr1965-113,L000562,Not Voting
890,hr1965-113,M001185,Yes
891,hr1965-113,M000087,Yes
892,hr1965-113,M001158,No
893,hr1965-113,M001179,No
894,hr1965-113,M001184,No
895,hr1965-113,M001163,Yes
896,hr1965-113,M001165,No
897,hr1965-113,M001157,No
898,hr1965-113,M001177,No
899,hr1965-113,M001143,Yes
900,hr1965-113,M000312,Yes
901,hr1965-113,M001156,No
902,hr1965-113,M001180,No
903,hr1965-113,M001159,No
904,hr1965-113,M001166,Yes
905,hr1965-113,M001187,No
906,hr1965-113,M001137,Yes
907,hr1965-113,M001188,Yes
908,hr1965-113,M001160,Yes
909,hr1965-113,M001190,No
910,hr1965-113,N000002,Yes
911,hr1965-113,N000179,Yes
912,hr1965-113,N000015,Yes
913,hr1965-113,N000181,No
914,hr1965-113,O000168,No
915,hr1965-113,P000601,No
916,hr1965-113,P000034,Yes
917,hr1965-113,P000096,Yes
918,hr1965-113,P000604,Yes
919,hr1965-113,P000197,Yes
920,hr1965-113,P000593,Yes
921,hr1965-113,P000605,No
922,hr1965-113,P000608,Yes
923,hr1965-113,P000258,No
924,hr1965-113,P000597,Yes
925,hr1965-113,P000607,Yes
926,hr1965-113,P000599,No
927,hr1965-113,P000523,Yes
928,hr1965-113,Q000023,Yes
929,hr1965-113,R000585,No
930,hr1965-113,R000597,No
931,hr1965-113,R000588,Yes
932,hr1965-113,R000591,No
933,hr1965-113,R000582,No
934,hr1965-113,R000395,No
935,hr1965-113,R000575,No
936,hr1965-113,R000486,Yes
937,hr1965-113,R000599,Yes
938,hr1965-113,R000576,Yes
939,hr1965-113,R000515,Not Voting
940,hr1965-113,R000577,Yes
941,hr1965-113,S001156,Yes
942,hr1965-113,S001168,Yes
943,hr1965-113,S001176,No
944,hr1965-113,S001145,Yes
945,hr1965-113,S001150,Yes
946,hr1965-113,S001190,Yes
947,hr1965-113,S001180,Yes
948,hr1965-113,S001183,No
949,hr1965-113,S001157,Yes
950,hr1965-113,S001189,No
951,hr1965-113,S000185,Yes
952,hr1965-113,S000244,No
953,hr1965-113,S000248,Yes
954,hr1965-113,S001185,Yes
955,hr1965-113,S000344,Yes
956,hr1965-113,S000364,No
957,hr1965-113,S001148,No
958,hr1965-113,S001165,Yes
959,hr1965-113,S001172,No
960,hr1965-113,S000510,Yes
961,hr1965-113,S000522,No
962,hr1965-113,S001195,No
963,hr1965-113,S001175,Yes
964,hr1965-113,S001192,No
965,hr1965-113,S001187,No
966,hr1965-113,S001193,Yes
967,hr1965-113,T000472,Yes
968,hr1965-113,T000467,No
969,hr1965-113,T000193,Yes
970,hr1965-113,T000460,Yes
971,hr1965-113,T000238,No
972,hr1965-113,T000470,No
973,hr1965-113,T000468,Yes
974,hr1965-113,T000469,Yes
975,hr1965-113,T000463,No
976,hr1965-113,U000031,No
977,hr1965-113,V000130,Yes
978,hr1965-113,V000131,Yes
979,hr1965-113,V000132,Yes
980,hr1965-113,V000081,Yes
981,hr1965-113,V000108,Yes
982,hr1965-113,W000812,No
983,hr1965-113,W000798,No
984,hr1965-113,W000791,No
985,hr1965-113,W000813,No
986,hr1965-113,W000797,Yes
987,hr1965-113,W000187,Yes
988,hr1965-113,W000814,No
989,hr1965-113,W000806,No
990,hr1965-113,W000800,Yes
991,hr1965-113,W000815,No
992,hr1965-113,W000816,No
993,hr1965-113,W000795,No
994,hr1965-113,W000808,Yes
995,hr1965-113,W000804,No
996,hr1965-113,W000809,No
997,hr1965-113,W000810,No
998,hr1965-113,Y000062,Yes
999,hr1965-113,Y000065,No
1000,hr2-113,B001271,No
1001,hr2-113,B001255,No
1002,hr2-113,B000911,Yes
1003,hr2-113,C001036,Yes
1004,hr2-113,C001083,Yes
1005,hr2-113,C001102,No
1006,hr2-113,C001045,No
1007,hr2-113,E000290,Yes
1008,hr2-113,E000291,No
1009,hr2-113,F000030,Yes
1010,hr2-113,F000458,No
1011,hr2-113,F000451,No
1012,hr2-113,F000456,No
1013,hr2-113,F000445,No
1014,hr2-113,G000548,No
1015,hr2-113,G000564,No
1016,hr2-113,G000556,Yes
1017,hr2-113,H001063,Yes
1018,hr2-113,H001051,No
1019,hr2-113,H001055,No
1020,hr2-113,H000636,Yes
1021,hr2-113,H001034,Yes
1022,hr2-113,H001057,No
1023,hr2-113,H001060,No
1024,hr2-113,I000057,Yes
1025,hr2-113,J000296,No
1026,hr2-113,K000363,No
1027,hr2-113,L000571,No
1028,hr2-113,M000404,Yes
1029,hr2-113,M000689,No
1030,hr2-113,M001144,No
1031,hr2-113,M001150,No
1032,hr2-113,M001191,Yes
1033,hr2-113,N000182,No
1034,hr2-113,N000185,No
1035,hr2-113,P000373,No
1036,hr2-113,R000053,Yes
1037,hr2-113,R000587,No
1038,hr2-113,R000589,No
1039,hr2-113,S000018,No
1040,hr2-113,S000030,Yes
1041,hr2-113,S001188,No
1042,hr2-113,W000796,No
1043,hr2-113,W000413,No
1044,hr2-113,B001269,No
1045,hr2-113,B000213,Not Voting
1046,hr2-113,B000287,Yes
1047,hr2-113,B001273,No
1048,hr2-113,B001227,Yes
1049,hr2-113,B001283,No
1050,hr2-113,C001037,Yes
1051,hr2-113,C001076,No
1052,hr2-113,C001077,No
1053,hr2-113,C000714,Yes
1054,hr2-113,C001038,Yes
1055,hr2-113,C001048,No
1056,hr2-113,D000620,Yes
1057,hr2-113,D000612,No
1058,hr2-113,D000604,No
1059,hr2-113,D000621,No
1060,hr2-113,D000533,No
1061,hr2-113,E000288,Yes
1062,hr2-113,E000293,Yes
1063,hr2-113,F000460,No
1064,hr2-113,F000448,No
1065,hr2-113,F000372,No
1066,hr2-113,G000289,No
1067,hr2-113,G000566,No
1068,hr2-113,G000410,Yes
1069,hr2-113,H001059,No
1070,hr2-113,I000056,No
1071,hr2-113,J000290,No
1072,hr2-113,J000174,No
1073,hr2-113,L000573,No
1074,hr2-113,L000567,No
1075,hr2-113,L000263,Yes
1076,hr2-113,L000554,No
1077,hr2-113,L000580,Yes
1078,hr2-113,M001181,No
1079,hr2-113,M001189,No
1080,hr2-113,M001182,No
1081,hr2-113,M001151,No
1082,hr2-113,N000184,No
1083,hr2-113,N000127,Yes
1084,hr2-113,O000170,Yes
1085,hr2-113,P000594,No
1086,hr2-113,P000588,No
1087,hr2-113,P000606,No
1088,hr2-113,P000592,No
1089,hr2-113,P000598,Yes
1090,hr2-113,P000602,No
1091,hr2-113,P000591,No
1092,hr2-113,R000578,No
1093,hr2-113,R000586,No
1094,hr2-113,R000409,No
1095,hr2-113,R000592,No
1096,hr2-113,R000583,No
1097,hr2-113,R000435,No
1098,hr2-113,R000580,No
1099,hr2-113,R000593,No
1100,hr2-113,R000598,No
1101,hr2-113,R000487,No
1102,hr2-113,R000570,No
1103,hr2-113,S000051,No
1104,hr2-113,S000250,No
1105,hr2-113,S001170,Yes
1106,hr2-113,S001154,No
1107,hr2-113,S000480,Yes
1108,hr2-113,S000583,No
1109,hr2-113,T000462,No
1110,hr2-113,T000465,Yes
1111,hr2-113,V000129,No
1112,hr2-113,W000799,Yes
1113,hr2-113,Y000063,No
1114,hr2-113,A000055,No
1115,hr2-113,A000367,No
1116,hr2-113,A000369,No
1117,hr2-113,B001282,No
1118,hr2-113,B001270,Not Voting
1119,hr2-113,B001281,Yes
1120,hr2-113,B001287,Yes
1121,hr2-113,B001257,No
1122,hr2-113,B001250,No
1123,hr2-113,B000490,Yes
1124,hr2-113,B000574,Yes
1125,hr2-113,B001278,Yes
1126,hr2-113,B000755,No
1127,hr2-113,B001274,No
1128,hr2-113,B001284,No
1129,hr2-113,B001285,Yes
1130,hr2-113,B001260,No
1131,hr2-113,B001275,No
1132,hr2-113,B001248,No
1133,hr2-113,B001286,Yes
1134,hr2-113,B001251,Yes
1135,hr2-113,B001289,No
1136,hr2-113,C000059,No
1137,hr2-113,C001097,Yes
1138,hr2-113,C001072,Yes
1139,hr2-113,C001051,No
1140,hr2-113,C001090,Yes
1141,hr2-113,C001066,Yes
1142,hr2-113,C001091,Yes
1143,hr2-113,C000266,No
1144,hr2-113,C001080,Yes
1145,hr2-113,C001084,Yes
1146,hr2-113,C001101,Yes
1147,hr2-113,C001067,Yes
1148,hr2-113,C001049,Yes
1149,hr2-113,C001061,Yes
1150,hr2-113,C000537,Yes
1151,hr2-113,C001068,Yes
1152,hr2-113,C001053,No
1153,hr2-113,C001093,No
1154,hr2-113,C001092,No
1155,hr2-113,C001062,Not Voting
1156,hr2-113,C001078,Yes
1157,hr2-113,C001094,No
1158,hr2-113,C000754,Yes
1159,hr2-113,C001059,Yes
1160,hr2-113,C001069,Yes
1161,hr2-113,C001087,No
1162,hr2-113,C001063,Yes
1163,hr2-113,C000984,Yes
1164,hr2-113,D000096,Yes
1165,hr2-113,D000619,No
1166,hr2-113,D000598,Yes
1167,hr2-113,D000191,Yes
1168,hr2-113,D000197,Yes
1169,hr2-113,D000216,Yes
1170,hr2-113,D000617,Yes
1171,hr2-113,D000616,Not Voting
1172,hr2-113,D000610,Yes
1173,hr2-113,D000600,No
1174,hr2-113,D000399,Yes
1175,hr2-113,D000482,Yes
1176,hr2-113,D000614,No
1177,hr2-113,D000615,No
1178,hr2-113,E000179,Yes
1179,hr2-113,E000215,Yes
1180,hr2-113,F000459,No
1181,hr2-113,F000461,No
1182,hr2-113,F000449,No
1183,hr2-113,F000454,Yes
1184,hr2-113,F000450,No
1185,hr2-113,F000462,Yes
1186,hr2-113,F000455,Yes
1187,hr2-113,G000571,Yes
1188,hr2-113,G000559,Yes
1189,hr2-113,G000563,No
1190,hr2-113,G000552,No
1191,hr2-113,G000565,No
1192,hr2-113,G000377,No
1193,hr2-113,G000560,No
1194,hr2-113,G000546,No
1195,hr2-113,G000553,Yes
1196,hr2-113,G000568,No
1197,hr2-113,G000551,Yes
1198,hr2-113,G000558,No
1199,hr2-113,H001052,No
1200,hr2-113,H001053,No
1201,hr2-113,H000324,Not Voting
1202,hr2-113,H001064,Yes
1203,hr2-113,H001056,No
1204,hr2-113,H001038,Yes
1205,hr2-113,H001047,Yes
1206,hr2-113,H001065,No
1207,hr2-113,H001066,Yes
1208,hr2-113,H000874,Yes
1209,hr2-113,H001067,No
1210,hr2-113,H001068,Yes
1211,hr2-113,H001058,No
1212,hr2-113,H001048,No
1213,hr2-113,J000032,Yes
1214,hr2-113,J000294,Yes
1215,hr2-113,J000292,No
1216,hr2-113,J000126,Yes
1217,hr2-113,J000288,Yes
1218,hr2-113,J000255,No
1219,hr2-113,J000289,No
1220,hr2-113,J000295,No
1221,hr2-113,K000009,Yes
1222,hr2-113,K000375,Yes
1223,hr2-113,K000385,Yes
1224,hr2-113,K000376,No
1225,hr2-113,K000379,Yes
1226,hr2-113,K000380,Yes
1227,hr2-113,K000381,Yes
1228,hr2-113,K000188,Yes
1229,hr2-113,K000210,No
1230,hr2-113,K000362,No
1231,hr2-113,K000378,No
1232,hr2-113,K000368,Yes
1233,hr2-113,K000382,Yes
1234,hr2-113,L000578,No
1235,hr2-113,L000564,No
1236,hr2-113,L000559,Yes
1237,hr2-113,L000560,Yes
1238,hr2-113,L000557,Yes
1239,hr2-113,L000566,No
1240,hr2-113,L000551,Not Voting
1241,hr2-113,L000287,Yes
1242,hr2-113,L000563,Yes
1243,hr2-113,L000565,Yes
1244,hr2-113,L000397,Yes
1245,hr2-113,L000576,No
1246,hr2-113,L000579,Yes
1247,hr2-113,L000480,Yes
1248,hr2-113,L000491,No
1249,hr2-113,L000569,No
1250,hr2-113,L000570,Yes
1251,hr2-113,L000562,Yes
1252,hr2-113,M001185,Yes
1253,hr2-113,M000087,Yes
1254,hr2-113,M001158,No
1255,hr2-113,M001179,No
1256,hr2-113,M001184,No
1257,hr2-113,M001163,Yes
1258,hr2-113,M001165,No
1259,hr2-113,M001157,No
1260,hr2-113,M001177,No
1261,hr2-113,M001143,Yes
1262,hr2-113,M000312,Yes
1263,hr2-113,M001156,No
1264,hr2-113,M001180,No
1265,hr2-113,M001159,No
1266,hr2-113,M001166,Yes
1267,hr2-113,M001187,No
1268,hr2-113,M001137,Yes
1269,hr2-113,M001188,Yes
1270,hr2-113,M001160,Yes
1271,hr2-113,M001190,No
1272,hr2-113,N000002,Yes
1273,hr2-113,N000179,Yes
1274,hr2-113,N000015,Yes
1275,hr2-113,N000181,No
1276,hr2-113,O000168,No
1277,hr2-113,P000601,No
1278,hr2-113,P000034,Yes
1279,hr2-113,P000096,Yes
1280,hr2-113,P000604,Yes
1281,hr2-113,P000197,Yes
1282,hr2-113,P000593,Yes
1283,hr2-113,P000605,No
1284,hr2-113,P000608,Yes
1285,hr2-113,P000258,Yes
1286,hr2-113,P000597,Yes
1287,hr2-113,P000607,Yes
1288,hr2-113,P000599,No
1289,hr2-113,P000523,Yes
1290,hr2-113,Q000023,Yes
1291,hr2-113,R000585,No
1292,hr2-113,R000597,No
1293,hr2-113,R000588,Yes
1294,hr2-113,R000591,No
1295,hr2-113,R000582,No
1296,hr2-113,R000395,No
1297,hr2-113,R000575,No
1298,hr2-113,R000486,Yes
1299,hr2-113,R000599,Yes
1300,hr2-113,R000576,Yes
1301,hr2-113,R000515,Not Voting
1302,hr2-113,R000577,Yes
1303,hr2-113,S001156,Not Voting
1304,hr2-113,S001168,Yes
1305,hr2-113,S001176,No
1306,hr2-113,S001145,Yes
1307,hr2-113,S001150,Yes
1308,hr2-113,S001190,Yes
1309,hr2-113,S001180,Yes
1310,hr2-113,S001183,No
1311,hr2-113,S001157,Yes
1312,hr2-113,S001189,No
1313,hr2-113,S000185,Yes
1314,hr2-113,S000244,No
1315,hr2-113,S000248,Yes
1316,hr2-113,S001185,Yes
1317,hr2-113,S000344,Yes
1318,hr2-113,S000364,No
1319,hr2-113,S001148,No
1320,hr2-113,S001165,Yes
1321,hr2-113,S001172,No
1322,hr2-113,S000510,Yes
1323,hr2-113,S000522,No
1324,hr2-113,S001195,No
1325,hr2-113,S001175,Yes
1326,hr2-113,S001192,No
1327,hr2-113,S001187,Not Voting
1328,hr2-113,S001193,Yes
1329,hr2-113,T000472,Yes
1330,hr2-113,T000467,No
1331,hr2-113,T000193,Yes
1332,hr2-113,T000460,Yes
1333,hr2-113,T000238,No
1334,hr2-113,T000470,No
1335,hr2-113,T000468,Yes
1336,hr2-113,T000469,Yes
1337,hr2-113,T000463,No
1338,hr2-113,U000031,No
1339,hr2-113,V000130,Yes
1340,hr2-113,V000131,Yes
1341,hr2-113,V000132,Yes
1342,hr2-113,V000081,Yes
1343,hr2-113,V000108,Yes
1344,hr2-113,W000812,No
1345,hr2-113,W000798,No
1346,hr2-113,W000791,No
1347,hr2-113,W000813,No
1348,hr2-113,W000797,Not Voting
1349,hr2-113,W000187,Yes
1350,hr2-113,W000814,No
1351,hr2-113,W000806,No
1352,hr2-113,W000800,Yes
1353,hr2-113,W000815,No
1354,hr2-113,W000816,No
1355,hr2-113,W000795,No
1356,hr2-113,W000808,Yes
1357,hr2-113,W000804,No
1358,hr2-113,W000809,No
1359,hr2-113,W000810,No
1360,hr2-113,Y000062,Yes
1361,hr2-113,Y000065,No
1362,hr2231-113,B001271,No
1363,hr2231-113,B001255,No
1364,hr2231-113,B000911,Yes
1365,hr2231-113,C001036,Yes
1366,hr2231-113,C001083,Yes
1367,hr2231-113,C001045,No
1368,hr2231-113,E000290,Yes
1369,hr2231-113,E000291,No
1370,hr2231-113,F000030,Yes
1371,hr2231-113,F000458,Not Voting
1372,hr2231-113,F000451,Yes
1373,hr2231-113,F000456,No
1374,hr2231-113,F000445,No
1375,hr2231-113,G000548,No
1376,hr2231-113,G000564,No
1377,hr2231-113,G000556,Yes
1378,hr2231-113,H001063,Yes
1379,hr2231-113,H001051,No
1380,hr2231-113,H001055,No
1381,hr2231-113,H000636,Yes
1382,hr2231-113,H001034,Yes
1383,hr2231-113,H001057,No
1384,hr2231-113,H001060,No
1385,hr2231-113,I000057,Yes
1386,hr2231-113,K000363,No
1387,hr2231-113,L000571,No
1388,hr2231-113,M000404,Yes
1389,hr2231-113,M000689,No
1390,hr2231-113,M001144,No
1391,hr2231-113,M001150,No
1392,hr2231-113,M001191,Yes
1393,hr2231-113,N000182,No
1394,hr2231-113,N000185,No
1395,hr2231-113,P000373,No
1396,hr2231-113,R000053,Yes
1397,hr2231-113,R000587,No
1398,hr2231-113,R000589,No
1399,hr2231-113,S000018,No
1400,hr2231-113,S000030,Yes
1401,hr2231-113,S001188,No
1402,hr2231-113,W000796,No
1403,hr2231-113,W000413,No
1404,hr2231-113,B001269,No
1405,hr2231-113,B000213,No
1406,hr2231-113,B000287,Yes
1407,hr2231-113,B001273,No
1408,hr2231-113,B001227,Yes
1409,hr2231-113,B001283,No
1410,hr2231-113,C001037,Yes
1411,hr2231-113,C001076,No
1412,hr2231-113,C001077,No
1413,hr2231-113,C000714,Yes
1414,hr2231-113,C001038,Yes
1415,hr2231-113,C001048,No
1416,hr2231-113,D000620,Yes
1417,hr2231-113,D000612,No
1418,hr2231-113,D000604,No
1419,hr2231-113,D000621,No
1420,hr2231-113,D000533,No
1421,hr2231-113,E000288,Yes
1422,hr2231-113,E000293,Yes
1423,hr2231-113,F000460,No
1424,hr2231-113,F000448,No
1425,hr2231-113,F000372,No
1426,hr2231-113,G000289,No
1427,hr2231-113,G000566,No
1428,hr2231-113,G000410,No
1429,hr2231-113,H001059,No
1430,hr2231-113,I000056,No
1431,hr2231-113,J000290,No
1432,hr2231-113,J000174,No
1433,hr2231-113,L000573,No
1434,hr2231-113,L000567,No
1435,hr2231-113,L000263,Yes
1436,hr2231-113,L000554,No
1437,hr2231-113,L000580,Yes
1438,hr2231-113,M001181,No
1439,hr2231-113,M001189,No
1440,hr2231-113,M001182,No
1441,hr2231-113,M001151,No
1442,hr2231-113,N000184,No
1443,hr2231-113,N000127,Yes
1444,hr2231-113,O000170,Yes
1445,hr2231-113,P000594,No
1446,hr2231-113,P000588,No
1447,hr2231-113,P000606,No
1448,hr2231-113,P000592,No
1449,hr2231-113,P000598,Yes
1450,hr2231-113,P000602,No
1451,hr2231-113,P000591,No
1452,hr2231-113,R000578,Yes
1453,hr2231-113,R000586,No
1454,hr2231-113,R000409,No
1455,hr2231-113,R000592,No
1456,hr2231-113,R000583,No
1457,hr2231-113,R000435,No
1458,hr2231-113,R000580,No
1459,hr2231-113,R000593,No
1460,hr2231-113,R000598,No
1461,hr2231-113,R000487,No
1462,hr2231-113,R000570,No
1463,hr2231-113,S000051,No
1464,hr2231-113,S000250,No
1465,hr2231-113,S001170,Yes
1466,hr2231-113,S001154,No
1467,hr2231-113,S000480,Yes
1468,hr2231-113,S000583,No
1469,hr2231-113,T000462,No
1470,hr2231-113,T000465,Yes
1471,hr2231-113,V000129,No
1472,hr2231-113,W000799,Yes
1473,hr2231-113,Y000063,No
1474,hr2231-113,A000055,No
1475,hr2231-113,A000367,No
1476,hr2231-113,A000369,No
1477,hr2231-113,B001282,No
1478,hr2231-113,B001270,Not Voting
1479,hr2231-113,B001281,Yes
1480,hr2231-113,B001287,Yes
1481,hr2231-113,B001257,No
1482,hr2231-113,B001250,Not Voting
1483,hr2231-113,B000490,Yes
1484,hr2231-113,B000574,Yes
1485,hr2231-113,B001278,Yes
1486,hr2231-113,B000755,No
1487,hr2231-113,B001274,No
1488,hr2231-113,B001284,No
1489,hr2231-113,B001285,Yes
1490,hr2231-113,B001260,No
1491,hr2231-113,B001275,No
1492,hr2231-113,B001248,No
1493,hr2231-113,B001286,Yes
1494,hr2231-113,B001251,Yes
1495,hr2231-113,C000059,No
1496,hr2231-113,C001097,Not Voting
1497,hr2231-113,C001072,Yes
1498,hr2231-113,C001051,No
1499,hr2231-113,C001090,Yes
1500,hr2231-113,C001066,Yes
1501,hr2231-113,C001091,Yes
1502,hr2231-113,C000266,No
1503,hr2231-113,C001080,Yes
1504,hr2231-113,C001084,Yes
1505,hr2231-113,C001067,Yes
1506,hr2231-113,C001049,Yes
1507,hr2231-113,C001061,Yes
1508,hr2231-113,C000537,Yes
1509,hr2231-113,C001068,Yes
1510,hr2231-113,C001053,No
1511,hr2231-113,C001093,No
1512,hr2231-113,C001092,No
1513,hr2231-113,C001062,No
1514,hr2231-113,C001078,Yes
1515,hr2231-113,C001094,No
1516,hr2231-113,C000754,Yes
1517,hr2231-113,C001059,No
1518,hr2231-113,C001069,Yes
1519,hr2231-113,C001087,No
1520,hr2231-113,C001063,No
1521,hr2231-113,C000984,Yes
1522,hr2231-113,D000096,Yes
1523,hr2231-113,D000619,No
1524,hr2231-113,D000598,Yes
1525,hr2231-113,D000191,Yes
1526,hr2231-113,D000197,Yes
1527,hr2231-113,D000216,Yes
1528,hr2231-113,D000617,Yes
1529,hr2231-113,D000616,No
1530,hr2231-113,D000610,Yes
1531,hr2231-113,D000600,No
1532,hr2231-113,D000399,Yes
1533,hr2231-113,D000482,Yes
1534,hr2231-113,D000614,No
1535,hr2231-113,D000615,No
1536,hr2231-113,E000179,Yes
1537,hr2231-113,E000215,Yes
1538,hr2231-113,F000459,No
1539,hr2231-113,F000461,No
1540,hr2231-113,F000449,No
1541,hr2231-113,F000454,Yes
1542,hr2231-113,F000450,No
1543,hr2231-113,F000462,Yes
1544,hr2231-113,F000455,Yes
1545,hr2231-113,G000571,Yes
1546,hr2231-113,G000559,Yes
1547,hr2231-113,G000563,No
1548,hr2231-113,G000552,No
1549,hr2231-113,G000565,No
1550,hr2231-113,G000377,No
1551,hr2231-113,G000560,No
1552,hr2231-113,G000546,No
1553,hr2231-113,G000553,Yes
1554,hr2231-113,G000568,No
1555,hr2231-113,G000551,Not Voting
1556,hr2231-113,G000558,No
1557,hr2231-113,H001052,No
1558,hr2231-113,H001053,No
1559,hr2231-113,H000324,Yes
1560,hr2231-113,H001064,Yes
1561,hr2231-113,H001056,No
1562,hr2231-113,H001038,Yes
1563,hr2231-113,H001047,Yes
1564,hr2231-113,H001065,No
1565,hr2231-113,H001066,Yes
1566,hr2231-113,H000874,Yes
1567,hr2231-113,H001067,No
1568,hr2231-113,H001068,Yes
1569,hr2231-113,H001058,No
1570,hr2231-113,H001048,No
1571,hr2231-113,J000032,Yes
1572,hr2231-113,J000294,Yes
1573,hr2231-113,J000292,No
1574,hr2231-113,J000126,Yes
1575,hr2231-113,J000288,Yes
1576,hr2231-113,J000255,Yes
1577,hr2231-113,J000289,No
1578,hr2231-113,J000295,No
1579,hr2231-113,K000009,Yes
1580,hr2231-113,K000375,Yes
1581,hr2231-113,K000385,Yes
1582,hr2231-113,K000376,No
1583,hr2231-113,K000379,Yes
1584,hr2231-113,K000380,Yes
1585,hr2231-113,K000381,Yes
1586,hr2231-113,K000188,Yes
1587,hr2231-113,K000210,No
1588,hr2231-113,K000362,No
1589,hr2231-113,K000378,No
1590,hr2231-113,K000368,Yes
1591,hr2231-113,K000382,Yes
1592,hr2231-113,L000578,No
1593,hr2231-113,L000564,No
1594,hr2231-113,L000559,Yes
1595,hr2231-113,L000560,Yes
1596,hr2231-113,L000557,Yes
1597,hr2231-113,L000566,No
1598,hr2231-113,L000551,Yes
1599,hr2231-113,L000287,Yes
1600,hr2231-113,L000563,Yes
1601,hr2231-113,L000565,Yes
1602,hr2231-113,L000397,Yes
1603,hr2231-113,L000576,No
1604,hr2231-113,L000579,Yes
1605,hr2231-113,L000480,Yes
1606,hr2231-113,L000491,No
1607,hr2231-113,L000569,No
1608,hr2231-113,L000570,Yes
1609,hr2231-113,L000562,Yes
1610,hr2231-113,M001185,Yes
1611,hr2231-113,M000087,Yes
1612,hr2231-113,M001158,No
1613,hr2231-113,M001179,No
1614,hr2231-113,M001184,No
1615,hr2231-113,M001163,Yes
1616,hr2231-113,M001165,No
1617,hr2231-113,M001157,No
1618,hr2231-113,M001177,No
1619,hr2231-113,M001143,Yes
1620,hr2231-113,M000312,Yes
1621,hr2231-113,M001156,No
1622,hr2231-113,M001180,No
1623,hr2231-113,M001159,Not Voting
1624,hr2231-113,M001166,Yes
1625,hr2231-113,M001187,No
1626,hr2231-113,M001137,Yes
1627,hr2231-113,M001188,Yes
1628,hr2231-113,M001160,Yes
1629,hr2231-113,M001190,No
1630,hr2231-113,N000002,Yes
1631,hr2231-113,N000179,Yes
1632,hr2231-113,N000015,Yes
1633,hr2231-113,N000181,Not Voting
1634,hr2231-113,O000168,No
1635,hr2231-113,P000601,No
1636,hr2231-113,P000034,Yes
1637,hr2231-113,P000096,Yes
1638,hr2231-113,P000604,Yes
1639,hr2231-113,P000197,Yes
1640,hr2231-113,P000593,Yes
1641,hr2231-113,P000605,No
1642,hr2231-113,P000608,Yes
1643,hr2231-113,P000258,No
1644,hr2231-113,P000597,Yes
1645,hr2231-113,P000607,Yes
1646,hr2231-113,P000599,No
1647,hr2231-113,P000523,Yes
1648,hr2231-113,Q000023,Yes
1649,hr2231-113,R000585,No
1650,hr2231-113,R000597,No
1651,hr2231-113,R000588,Yes
1652,hr2231-113,R000591,No
1653,hr2231-113,R000582,No
1654,hr2231-113,R000395,No
1655,hr2231-113,R000575,No
1656,hr2231-113,R000486,Yes
1657,hr2231-113,R000599,Yes
1658,hr2231-113,R000576,Yes
1659,hr2231-113,R000515,Yes
1660,hr2231-113,R000577,Yes
1661,hr2231-113,S001156,Yes
1662,hr2231-113,S001168,Yes
1663,hr2231-113,S001176,No
1664,hr2231-113,S001145,Yes
1665,hr2231-113,S001150,Not Voting
1666,hr2231-113,S001190,Yes
1667,hr2231-113,S001180,Yes
1668,hr2231-113,S001183,No
1669,hr2231-113,S001157,Yes
1670,hr2231-113,S001189,No
1671,hr2231-113,S000185,Yes
1672,hr2231-113,S000244,No
1673,hr2231-113,S000248,Yes
1674,hr2231-113,S001185,Yes
1675,hr2231-113,S000344,Yes
1676,hr2231-113,S000364,No
1677,hr2231-113,S001148,No
1678,hr2231-113,S001165,Yes
1679,hr2231-113,S001172,No
1680,hr2231-113,S000510,Not Voting
1681,hr2231-113,S000522,No
1682,hr2231-113,S001195,No
1683,hr2231-113,S001175,Yes
1684,hr2231-113,S001192,No
1685,hr2231-113,S001187,No
1686,hr2231-113,S001193,Yes
1687,hr2231-113,T000472,Yes
1688,hr2231-113,T000467,No
1689,hr2231-113,T000193,Yes
1690,hr2231-113,T000460,Yes
1691,hr2231-113,T000238,No
1692,hr2231-113,T000470,No
1693,hr2231-113,T000468,Yes
1694,hr2231-113,T000469,Yes
1695,hr2231-113,T000463,No
1696,hr2231-113,U000031,No
1697,hr2231-113,V000130,Yes
1698,hr2231-113,V000131,Yes
1699,hr2231-113,V000132,No
1700,hr2231-113,V000081,Yes
1701,hr2231-113,V000108,Yes
1702,hr2231-113,W000812,No
1703,hr2231-113,W000798,No
1704,hr2231-113,W000791,No
1705,hr2231-113,W000813,No
1706,hr2231-113,W000797,Yes
1707,hr2231-113,W000187,Yes
